classification,latitude,longitude
25,36.41632521901357,129.3147834023902
12,-2.4119319157369907,-79.06077282678547
28,70.42838432883666,133.3448063622218
3,0.31460411433854174,35.95589368551936
14,28.75679999179804,107.60575632214093
10,-41.1875,-71.25416666666666
10,-44.27083333333334,-71.41250000000001
21,47.74753160093723,132.4349470181235
10,-37.454166666666666,-71.3375
16,-45.63708733129806,169.64395561400883
17,41.91317562413805,69.77900041372538
2,-14.303770269267007,-65.3898981039676
11,-14.55120222695942,18.410953566906816
23,49.62311262243346,131.10466464833348
25,37.17099102665291,139.24522238311857
5,36.413480361623556,92.14650258939292
1,-3.295083618411791,-57.95024498344912
6,-24.81115357187692,147.3355423713919
2,3.4051881074593044,-56.066951816772445
5,43.12655687143192,110.22644591062644
18,-41.82815266978042,-70.31281311443463
22,30.79865303581425,101.00318053671315
14,-31.26627143703158,-56.29551661201426
1,-7.476119479685534,-73.72767928060922
30,-32.587914275873864,-69.99690656120165
1,-4.502077857294408,-56.71348377978273
19,69.28917718589382,124.30351991933877
7,-32.74461729518827,122.26486858813709
14,-25.769815747810206,152.53366271818936
17,34.01532685802607,47.951392047520976
3,-8.379401739144047,-52.35900344805666
19,64.34687339814137,-111.37126629139597
4,-22.70458138948871,22.925084239405535
12,-3.5182168639978935,29.448684267239663
3,19.10314038706975,-72.01879463415519
1,1.824475677942087,-51.61501375361107
13,-29.27916666666667,29.254166666666663
1,4.588715616023446,-62.6663583139573
3,8.242443810290853,14.31454724313924
9,7.996514741002401,37.47648166201953
7,40.21097968710883,109.24693574410452
14,-34.71030891610188,-58.76951668572754
1,16.57064718768435,121.7461135498568
14,-37.87507671572845,-61.190186289242256
28,69.62395728723405,115.85493198238882
26,47.135743066355076,23.34854101831383
16,-45.216511006515375,168.1322921367549
4,25.549507748716536,44.43417098143731
24,63.39570173777527,132.6908031253883
3,-12.647305969060525,-55.96679057971073
28,70.56482541524448,120.2183707258822
30,78.15907706575683,-70.92392326987928
11,-12.936443180364288,25.61958051413342
28,61.737256435136814,135.89316256318284
5,43.887428166237754,54.734840986535275
9,11.246456406049079,36.83235572944609
4,17.62113701891392,31.670627901088718
16,-45.33213158936885,-73.05511817089537
4,-26.724599970721236,142.85545044458118
15,44.61340411144033,3.2578394388630154
29,72.88641461053552,-99.36069782949687
3,12.139805193401374,-8.283541753975395
20,67.69281850245251,125.61326785362321
17,34.30353384083566,63.57742140817778
5,-31.566590130366023,22.782589982086794
8,32.784670568668915,-116.34274263519775
21,40.86475215002479,116.8408860933621
30,62.0327854390795,-44.52693638598733
12,-7.755473479363896,-77.6166435645164
30,70.63645884338487,-47.41467812334505
24,65.29689304505261,136.69584573610277
4,28.16769593620545,60.56063562506597
12,9.554356542507252,-83.92809127491694
5,38.458310781803696,81.19930736358506
29,75.94990538520777,95.06877615370603
8,-34.57930692879969,-70.95380327863778
24,64.48105574923687,140.76894966603902
4,-23.82553305930975,122.5180271088328
27,63.91228596778842,122.78523053773147
19,65.43030558343574,-111.71199313346396
26,51.763020316023386,82.09930304344388
12,19.034107986461198,-98.77462640334944
12,-32.72825006553634,-64.90446313701663
10,-39.72083333333333,-71.69583333333334
18,38.084859574002884,31.49761721715069
21,34.62556241248517,116.57161612305923
2,3.2637964501047194,10.473651965261292
4,23.075355450174435,54.94324141645213
14,-36.5522099587081,-64.51776674484117
1,1.77888340898862,99.77123543019378
14,-31.019666375626656,148.95225875937007
17,34.052425227238864,49.3320984487659
25,41.22155440804554,-77.2298111818062
9,-36.574138475240936,-71.23682824816848
4,26.182017762512565,7.512564595975398
12,-18.359122193263076,-63.975676037127435
15,51.23513230083692,-1.4426297652309443
20,65.55629219620585,148.24599091850268
8,38.38901727199829,22.93073584061454
5,41.98661575968246,107.95409587393718
7,53.74574374301115,78.18067064822951
2,18.269419692942247,96.9084993096785
2,-3.813456052843521,-53.60583677105468
12,19.30784885906277,-99.61718851620613
21,39.639218560111104,122.09701662960225
12,14.967291568006251,-90.6670570757882
21,40.92033130456695,-99.52940331901644
15,47.58798862617716,-1.5862772103879137
8,38.39200489363055,-120.89439929732332
26,54.618287376689835,23.312981376581455
13,-29.120833333333337,29.337500000000006
12,-18.321835391807685,-43.62679295652494
15,-40.943510305115495,147.62998909226096
26,56.14680673248398,62.080479364860246
29,65.01638309905888,-17.68486260830416
5,47.62568358473175,87.99115607904754
14,-33.78041314511306,-56.97193196755536
7,39.2981028081189,-102.64205933696383
11,-20.38556773074443,-47.19822623982381
15,-33.95347541012656,22.616491172184734
24,65.747347931086,133.4901413397748
8,36.867812058855016,-119.35521516777408
1,-4.211554182564456,-70.8738586385903
18,36.762006446517134,32.48964270860794
8,35.82722367494182,36.46985382490944
3,-4.978317135463274,32.38385375557101
9,-2.9166914731350673,30.27763998970609
25,39.92636210823483,-80.91047526791765
10,-37.08749999999999,-71.47916666666667
29,62.250216409810704,-6.377160622693624
14,-15.518545123785215,49.393572776365005
12,-29.653165980330325,28.090574077304236
30,75.19816127631191,-23.55029649161074
13,-19.379166666666663,-65.52083333333333
6,-24.307938784030327,31.03408118290082
14,32.20004824114276,-86.17677257267465
25,38.524324765512205,-81.94957782546479
2,-15.583655667648248,-63.980131135038945
2,-7.443729436050132,-54.62828671901743
7,40.37307610565613,35.59688647328371
26,55.11747404067483,44.09550057247848
2,0.25419613327216717,-51.11251149214882
23,51.091342355478524,112.41375407563527
23,66.84783737053381,-101.6479201772574
26,56.68400365763927,48.79712130856915
11,23.54985825579095,100.21848890202511
26,55.96549960312405,62.52993464972493
16,-46.43778577325156,-72.74349460296315
26,55.44638929566145,73.52993865864714
22,46.48963764857522,135.4212794033833
11,24.522583072347732,117.45186063990333
3,8.923647482467459,1.712191229091583
8,39.41148251133584,-122.28263073298656
28,63.4576399741603,131.55264647765486
15,-37.380059140313755,-59.79645961581692
27,64.28674859320189,87.16510943738001
7,38.66067405570242,30.732736096925688
21,40.655809255146245,119.78400839202092
17,35.71635989456886,46.022049545542544
5,44.99645187954348,70.40810760924596
15,-32.079524810916745,27.55186647159892
24,61.02160870136468,135.96957804186354
21,35.43333318681931,119.54010469091101
4,29.11230230426242,6.45135169587911
22,34.53259137762308,105.11009081869337
21,37.84677768184582,118.05203303820325
7,41.62122566250378,79.2845568487943
8,38.48814693739698,-7.8195700614599195
15,47.11486532259914,6.107908186375868
26,45.29812599041743,-61.868295767727524
16,50.197607765293256,-127.57053513982194
12,24.75639488398775,103.63297906149829
10,-43.04583333333332,-71.5625
2,5.143822630820844,-70.85579785482747
5,44.58263339745588,111.41138833865482
15,44.13464202776743,3.0719745023986507
22,50.08203962904432,137.57022068832438
30,77.02812008620039,-64.20089862137638
5,41.70601016029858,93.37816061044688
24,63.99091710513471,133.803030074058
4,-24.214434560149137,18.45826897552331
18,42.65084156529574,-121.13725383059437
13,-17.08749999999999,-69.0875
17,34.3481169281825,63.77643871665046
15,51.96040666092631,7.8720772648374595
9,-38.48949122862869,-71.16384863045981
15,-37.474947023449495,174.89187772031954
12,19.538902924202123,-101.28447077555589
17,31.951255843228694,67.33651232225264
13,10.970833333333331,39.179166666666674
7,45.24024358707901,97.31098136440923
21,46.23798825867466,122.12607959898244
27,57.17211794784926,-71.84173183358973
6,-29.626107912838997,147.99212155784792
18,-41.44130695543565,-70.67781600366921
1,0.7259577216430116,-53.184281783115814
9,43.66157675506574,6.475201695083777
15,-9.32193222326959,-76.55764597656386
2,-1.1803172658693404,34.45356218350486
14,-29.595838672757285,30.95346211736458
6,-25.509097666807847,-63.973608077455715
4,18.422852389766575,-6.527165223661499
17,32.039455056628675,67.22428128007799
7,38.357145776837555,33.15529096465401
16,56.41130314322278,-134.932955021654
15,48.87815502671589,9.406038882517526
17,41.726342126044415,69.34297857247175
23,50.94176612282012,111.64778616264068
22,46.69653808517815,-98.50969824305257
26,52.31564212651595,87.29109712306233
26,58.58353956933155,45.704467084902845
3,-13.444277136861581,-47.429256517257855
10,-45.8125,-71.80416666666667
23,49.17309525627044,137.52386925021324
2,0.08486245489462367,-52.08926559433059
23,50.9527981900849,125.63103985828434
4,-24.067217595935848,133.5384337437336
24,65.62930181370332,134.66844090259292
7,51.344500382227544,53.92575342300292
27,62.6909767699986,110.37770337840841
19,-38.96159865854855,-70.77708613068464
6,-24.465780078955625,-61.489416028891085
26,46.095342558719935,8.963460208965577
25,48.52770772913284,35.013364752056965
16,53.31938515279113,-132.03435410191125
30,35.21551552711222,81.48050643880107
1,-1.607497342836476,100.76249324372289
18,37.7644198633247,70.02707503450763
4,22.398778085934868,34.81922234877338
6,2.8408376825552395,34.82815353534091
20,66.77284532863408,123.97567393295985
16,63.52046511664307,-19.727719040182457
2,3.878018178995388,21.47160888832159
7,41.82589010479434,109.802347519893
19,41.85429688800111,70.2079494326019
15,-2.893820306395674,119.61066968104967
20,68.6959377939092,124.12379476062964
13,-16.72083333333333,-69.12083333333334
16,58.59651260814847,-4.867335401825513
19,69.28254774903095,-155.7117805872412
28,69.29847856101824,118.01991614336532
16,-42.39013765495889,172.65252957075793
12,11.898641391689768,39.59469045311351
6,13.320819022535238,77.59070156804998
13,-18.162499999999994,-66.5625
6,-5.134238908236408,-40.03718924185376
10,-30.987499999999997,-70.42916666666667
3,-14.226827791167734,-56.02589175090583
4,-22.291249131222465,123.70660500663996
23,54.471195394723395,114.95309964957076
7,39.37778098414373,-103.81386540989868
7,31.40924361591021,85.46289060845909
19,64.57429379289655,174.85719084632132
21,43.19297761757261,124.06527224297812
28,67.84789421342909,119.6128398702053
29,49.66576517590191,88.10503436529778
23,63.91440529973119,-99.4392596129615
10,-39.02916666666667,-71.50416666666666
28,62.39416483489049,130.72768108353083
29,76.5853319966674,-98.52986667802956
12,23.737309460679068,103.53400731099362
1,-3.317406143504073,-71.17175005467178
6,-18.20876571147903,20.798079822671134
24,63.70262786390276,132.93789491244678
29,60.05179837876669,-135.71369209482353
25,40.244591444982895,-94.0466282185557
23,56.04392537072026,100.28702724471582
11,22.912833345791864,81.15485975960212
13,-15.620833333333337,-70.17083333333333
14,34.45256845115943,-87.96793151136471
23,54.8021682473925,134.92924837421612
19,-41.85293867807677,-71.16111908537674
26,50.474188767827144,6.195953136042574
3,-10.323757811704025,-65.80108818465283
4,4.882338890863589,45.2263436213547
6,20.590766696448544,-100.84429965682585
16,-49.73406809360624,-75.02183485229634
1,-4.4459208042260645,-72.29204640046207
12,-25.952125557628094,-65.46714024195242
20,67.41654116412126,122.79715762852221
13,-18.412499999999994,-66.14583333333333
2,7.953850969194612,-73.49249863740877
22,47.713131699363124,-101.40247367666998
16,-46.37809964934313,-74.53537062737956
15,-46.402021908044134,-72.67170552959183
4,-26.707369509266154,22.008661825267453
29,30.952736834638156,92.97784866938468
2,16.17049968012841,119.8920031389216
27,63.48530894854688,46.96194771289311
2,15.38883753224672,-87.25579566433443
21,45.08314371900467,123.42601422717374
28,64.66471677610662,140.2785465177231
16,49.929640886454386,-126.85856129750437
1,-0.9906229959550398,-77.05657650859551
10,-39.65416666666667,-71.3625
12,16.659878727309927,-97.18018785976123
8,-32.075851887582786,116.15987110879917
11,-22.844725952762825,45.93215591710977
11,25.15430049445548,78.75379095219351
12,27.875982884862434,97.67522326220697
28,64.8751373020306,136.28705762001306
7,50.90497891396499,49.82246759005066
16,-42.99741292789699,171.11795485042447
20,67.62531220495462,124.65309640155112
26,53.07732181023738,33.49294128012478
30,75.39878796714447,-35.677354425947605
25,38.694642274355104,-96.86610468021026
19,63.056064025458554,-146.50978283409742
15,8.92443085078729,-70.49277865686442
27,61.79925723368767,91.3379221437711
8,29.387942887233308,-108.6152522422194
29,69.05848001087409,-110.06609034083276
12,7.659478371912794,39.82162999323854
11,24.3047135503178,120.82686402337869
9,-39.07860072511054,-70.49238054467436
10,4.612499999999997,-73.72083333333333
27,54.26800849459541,-63.02623084363819
7,37.66370969875356,115.66482128054277
15,-11.917837044688358,-41.34843339980809
7,29.51702066666421,57.35963876920865
7,-33.160599743496306,24.080018471523495
16,-44.07614025526051,168.9768382389462
5,40.86681863456664,105.30935945324282
24,65.77184288752179,133.36418877647668
25,45.97105401783912,-98.14419872745292
30,79.78257379054347,-43.3557135971332
9,42.52377235500137,-122.96728079579103
25,46.27254686121494,38.550912000075215
5,-26.07725550584681,16.89978828254536
25,39.8383583863029,-87.48665815227417
17,38.34357417134429,68.85918431587422
8,40.03453906281459,66.73153660217324
7,31.8381597552678,-5.258629684288595
11,22.26778789941364,108.20911427659388
7,41.82561095615929,111.09078352576451
26,43.09827496152677,-72.93755961665364
26,41.990310912554,-75.08405346060161
18,38.28860537984524,42.81732842658736
8,34.143420264765105,-118.70280803806499
20,68.02787692504398,124.29417305789927
9,-38.61742492348732,-73.3091068566235
16,63.85410178220772,-21.4167275685666
13,-13.454166666666666,-71.53750000000001
27,66.55859896162751,143.32755219239303
11,25.811260759704407,107.23186214893472
29,67.6016557524859,-108.59667060494915
17,37.85606473797742,37.79131597761824
9,-43.24836905502847,-70.18108810860757
26,55.51242671749378,36.839080030812305
21,34.085386788707694,109.45504217102737
2,-7.815405092899253,-53.5165782047479
27,57.67971303318557,-157.1568689435922
21,41.638529088779556,121.99026548575485
6,-22.116209303786565,-62.3137928245594
14,33.13032380210646,-93.33160644603339
29,56.4788910794166,-129.91593177101652
6,-31.784995750105942,147.9191327905152
14,35.87723206439863,-77.8806734873082
21,36.03648781956783,117.12802633391938
16,-41.66709187686533,146.52036838933012
3,6.786963672492109,10.10644911926165
25,48.062880928908,33.686000102907165
26,48.44046605549937,32.336434707265916
9,-34.69597939088172,117.51100504670214
15,-35.01271512563191,173.61257077676098
20,67.69534405963364,123.98368596763217
10,-37.0125,-71.6125
14,28.66799579386948,116.81181447741447
30,80.40318724843905,95.05728176717956
6,11.950600766262449,33.25890217688156
9,-42.52417503387609,-70.5860833997366
29,60.51405640272421,-138.55032709491098
22,49.0197334303931,105.53365711123827
3,9.185996129202088,-1.6183095451135416
15,-41.54631699642806,172.1622285356249
28,68.3635026630394,133.05918651807147
14,31.960720316899934,112.2988937722242
24,63.1115617967287,136.78036799601907
9,-35.58417788388824,147.9706262642029
23,50.8899703805082,89.53208356701639
11,24.28263765154136,105.4536021175667
27,59.00935924577027,115.2133302208056
22,44.00296091092425,128.8279158610636
23,50.25864943164273,103.5905193610989
18,47.368312140677304,-120.6174288054498
8,-30.824682485648186,115.55888757331557
30,79.32377477666883,-24.20167621387069
29,78.311600841343,13.464154604032432
8,33.72433651352899,35.498940114078465
2,-3.605990501423641,-44.490858754406965
28,68.88737785020975,118.56681579167365
4,22.590728392766053,-16.106209851839875
13,10.970833333333331,39.462500000000006
5,-30.1941233815207,22.924981961783615
22,47.65493950691149,-101.46871986109707
17,37.11517114659336,70.33869566900826
26,44.68022017983307,133.24685815920492
6,12.719553631338709,22.147587579095017
16,-41.67267818617192,145.97796723811544
7,43.23465984396385,82.53940520835073
22,30.13540887810487,109.77816912365934
1,2.4139982059448597,-65.6097907989833
22,47.14320852270121,-101.30966503955086
21,47.88217826058628,132.82191609830716
9,42.66650654599948,-123.10776242333186
15,-46.431218356691616,-75.02225342406034
29,70.13510176772186,-157.32119329876653
15,-37.24428376068305,-56.99896971249781
9,46.31637851011091,-123.35537542406072
26,59.246629871639236,30.642568510070895
12,28.37985888293862,83.38751336386466
13,-16.39583333333333,-68.84583333333333
3,23.73629606526828,77.80844411885876
14,-34.02246310170126,-56.52533804345051
6,-17.98275072650247,131.708874434615
12,-26.47407061154032,29.45211537379145
30,72.66487965190832,-36.35774037298563
11,34.82069992934742,128.6658366668108
10,-31.1875,-70.70416666666667
8,33.31112749021162,-117.26686180833941
22,39.06358844287237,111.96850498357533
21,41.87632623487537,126.40974253390098
4,34.646762314581494,41.11423273461247
1,5.744992880859073,-54.57980450224483
11,-18.34386907351965,34.172427308188745
9,-35.596551191549985,-72.40112890132315
4,-22.70426957756236,115.22465347503534
19,66.3892385992688,-101.74950701251221
24,66.42394117211988,134.25635765974488
3,-17.51498939895836,37.49293749308258
20,68.2784738997063,124.61526284299607
19,62.708556921520334,-147.6790555635605
23,51.08585391003004,122.2949639858498
3,6.818041858555646,7.373596315802251
25,35.504117180867205,127.37767292802306
22,51.860800708066066,137.41871848594846
13,-28.9375,29.07916666666665
17,31.239694222870597,51.78388748106885
21,45.62170710772694,123.14345923440422
17,33.47894206552311,68.36630669637994
26,43.801466418540976,17.347167977988846
26,43.777505183885694,-85.4997344487964
21,46.64369990155189,123.74150487470972
14,24.43060798941177,112.0561784528154
13,-28.912499999999994,28.504166666666663
27,62.017762121612826,44.77846520250993
24,64.59748309950808,142.64471138983714
11,28.03905404356659,104.33751324934089
26,57.091805392393645,14.496399851022819
23,47.75757503867754,107.20427532176079
24,66.84568706257853,114.11918125802785
1,-7.849611114274171,147.45218697294445
5,42.173876398443575,99.69739613495577
23,55.41959296477964,129.83738652683545
29,34.03122106943922,87.46239305668702
12,-26.241891152901694,31.08405440589872
8,37.77033313253463,-120.46746881026185
2,18.388377273220147,94.78030622200802
16,-51.72776261692286,-59.901504778093184
19,69.92220969768529,-156.62633186635992
4,13.119834689058916,43.90902341267344
8,-35.59497960386063,147.81516063565383
11,25.075526051784166,97.39093228270784
24,61.21967294661279,137.37171086736794
3,11.123947240804307,-69.22166331023284
29,31.556425913740703,99.47080644563582
8,-33.30493528032082,117.02023425063015
21,44.30210415208218,-96.6431896993511
19,68.7620153482237,152.39595779837148
30,74.56398585069454,-27.518923803076664
12,-8.730049915959624,-77.31652789878798
5,48.88986507648729,93.17678369818275
5,40.262417415498675,90.0489095167134
25,40.53282766742241,-94.59169024438198
25,39.11337735006776,140.92498882577178
18,46.67719045714941,-116.65499323466997
1,-0.7064156505388863,116.63368498060642
6,14.199429370803925,-8.072638535672183
10,-45.50416666666666,-71.02083333333333
14,20.094922915589088,-97.72771753517134
20,67.5344310430803,124.69168488427313
25,43.62349229193768,-79.25089277380326
13,-12.587499999999991,-74.62916666666666
2,0.7158010444484518,9.761247050243766
29,46.82983849471569,-121.78556102484953
9,41.60392996632104,-7.908838589624133
8,-33.445739709750654,135.64737590460183
7,45.582726677202615,-119.2372324439718
8,-33.75813993276581,-71.6922178708455
3,11.100455149339012,-8.233687512829604
21,45.54987067826912,-99.7851255421141
4,-28.86118043915311,126.07652531768333
4,26.110905022732783,-2.5962569981589434
22,51.782807316705274,129.33526940840798
13,-28.704166666666666,28.754166666666663
17,34.3514069153626,49.627026860349474
23,57.58328000374998,115.6965850275427
20,68.38489015145328,121.19890965827419
20,66.65008795011892,122.62651303653621
9,41.86497614302172,-6.976188045334905
12,24.027756390020087,121.04311207149688
30,79.3578497996073,-28.37090798816981
17,34.53501230984276,62.61962911138064
23,54.34102687559992,102.47198801952338
15,6.827903573988696,-72.33542376186841
17,34.645371173763394,46.945750803053755
15,-43.09433659807448,-74.23276180430685
3,12.503517726401634,-16.42307170619212
12,26.624363490256012,104.23579373942972
16,-45.08328874071603,167.61213209417346
25,45.59712887530997,-95.25557962044051
29,64.74016138911095,178.44590103906452
25,39.34053702114936,-100.48387457045371
8,37.088792614848366,9.437578099140813
18,40.388886496235884,40.201664083725454
27,59.18924065157047,-101.92457322371449
4,-19.519099489775872,14.727968266825691
4,-0.30846996191675735,41.22457132742308
9,-0.19652129485196435,36.491075057255706
21,47.31538356034114,123.82748314099486
12,-16.98047901803281,-67.06908058979715
13,19.079166666666666,-99.72916666666667
13,-17.46249999999999,-65.5625
10,43.045833333333334,-122.47083333333333
17,38.1983372325976,68.32490862574706
6,18.9701547864896,-102.2800137718449
9,-36.84323002475635,-70.69860034365847
22,47.474606671593506,-102.20312185154526
14,-30.73362171022642,149.64694764100386
5,37.710532906687135,85.71066885267246
18,36.77296532962604,-112.20961079450967
24,63.64173803403944,133.52849497857503
21,33.92687491501606,108.13665007649095
27,50.23403376730315,-76.21407034450955
28,67.64191756216809,119.34829389988386
3,8.549659971047689,3.6699823914411605
28,66.67160019328313,122.02923942776543
20,66.41859311428055,124.8100055705702
24,63.53290434926877,137.9154174974203
24,63.36391457246259,130.81411744891517
3,-3.88020914904403,-42.976406421345345
11,18.80847461236293,-99.72483222056216
28,61.20975792292307,131.4473749418209
8,36.67485143169095,7.7907925202717765
5,38.25613937944055,-115.67626220904383
2,-3.1191366120203905,23.975565403771547
4,21.111282300804486,5.921906502278043
6,-20.707901870980116,139.54416891699063
22,48.28960126113113,123.35024605802705
3,-3.8209796899818813,27.732610782283544
15,-26.80033470179869,-50.71848058676847
17,44.60330721198788,-116.60078364582286
10,-38.12916666666666,-71.20416666666667
23,65.29593914525684,-99.21298438256943
16,52.93687677094213,-131.93986112082487
27,65.47156533293833,-145.52619937552305
8,-28.740944683516926,115.29198598637676
30,80.77897229939936,-73.49703634492944
18,42.837297662966776,71.9374658187761
18,35.77103341785055,69.59715605594359
19,-42.10791022150546,-71.33671432729628
26,45.90619490001721,-86.30675441088553
10,-31.670833333333334,-70.64583333333333
20,66.74822704966267,122.97008364348541
10,-39.86250000000001,-71.55416666666667
2,-8.71271583458462,-63.06751739066865
1,2.9098258162287522,-63.43107619348599
21,48.245269449377595,124.5190078329514
26,53.871032462963065,40.11521518335509
16,57.25937980807682,-3.2248338696627443
12,-18.955302725224325,30.89338833549515
21,36.8680639489469,121.68503771702024
30,69.89565294674989,-39.30658410582717
13,-13.195833333333326,-72.34583333333333
29,27.81101619786321,87.79473559968206
27,65.37613440234976,170.57143347985806
28,67.20964993968319,120.7101927535977
27,54.47515092825803,-108.3201665928425
14,27.402871459704716,115.61046529026925
20,67.56225178266784,122.64730713504719
19,64.56978816855403,-117.2513734502752
29,64.91655447476306,-23.831913834699467
7,42.18954148290525,-111.92315228878097
11,33.67587494509957,118.22287670841135
16,-45.92254464796486,-74.5414984205458
24,64.97411413435813,134.305458392933
11,-16.0884194731432,17.254251273481596
10,-46.27916666666667,-71.90416666666667
18,41.74106297749926,72.15002703509131
29,33.8364430639874,76.66720661971597
3,3.3722404757863194,12.08501611708764
10,-31.754166666666663,-70.6375
8,-33.089960423036125,116.68098382287843
1,-12.66635116319545,-38.395156794283
20,67.38765912981941,124.61211958539205
17,33.972808458124945,50.19829020289019
25,45.985529337944534,-102.20587527386283
28,66.01926895258005,118.09135673030863
24,66.7652220589658,132.3929601045383
7,34.022088393232835,77.44967781866963
11,-11.211115240477303,31.209748337876363
22,33.80343572401465,104.97786284720704
13,-17.070833333333326,-68.70416666666667
19,61.512169054879074,-114.41968151859909
12,-4.720128329612349,34.58219475755582
16,-42.91041076722354,-74.05412384423518
24,66.7640074502259,135.96956370559292
5,33.96751882644591,0.5140212673942269
2,-9.883546808880057,-66.90485916613105
15,-8.31829835811116,-76.97395959818658
5,-21.84716171682777,-69.56005954790696
13,-17.412499999999994,-66.91250000000001
27,53.68868448680497,-61.66741721083262
2,-3.008636260469785,-54.93911976904747
6,7.951903153529648,42.3436443329179
13,-18.09583333333333,-66.5625
17,35.34738149770567,46.12303242867867
22,47.30850292561408,-101.93688973314718
27,64.89151074496954,120.50081287593711
18,44.901431894671205,-118.83597768684449
28,62.230688818186195,136.43690589919845
2,-7.062971939320707,-61.16924405614054
27,59.43978014651955,153.31465909053182
18,40.38547215896063,38.388639721127106
24,65.60263047590776,136.56611487535642
15,1.6741002964577865,-76.18489571471731
1,0.6141230297534979,128.39965336937644
12,26.423285643683663,-106.37063568278234
28,61.868346744108024,135.97053750132122
17,38.21850316721703,40.946775570985636
10,-31.4375,-70.75416666666666
14,-27.87941007868691,-58.670199784818486
2,3.3189807390717565,-73.32129714386532
7,40.5404118714553,-117.51711276794099
24,64.15433527021317,131.2951584587923
18,39.33692792102746,40.040678273589414
20,69.94651142587819,121.51399547387528
26,43.30438338928109,40.751188851319164
25,37.258520762709374,140.28613271710557
21,34.8662198806646,113.23247229615717
29,68.21865336697235,-74.1819428319137
5,41.101986237428775,85.7367082934159
17,32.19253529246874,50.311927505718174
22,37.11792301271426,128.9108016310704
27,55.43066735680612,-61.81051642492743
15,49.442898843475966,-2.364899119196167
28,70.92162095803437,118.38705196183929
2,7.652093894740639,99.50892358056998
9,-33.490254461732,115.8691771640539
18,39.36454415293143,29.46434508746063
20,68.59857834036409,120.8630717461956
28,69.33272487024276,133.22097302945406
1,17.233461262964536,122.31754538599202
11,26.000393112729704,85.12171369618291
6,13.591222674367817,75.91051829150778
22,44.939069976973485,130.2382028521353
13,-17.27916666666667,-68.72083333333333
16,-51.0182861637984,-72.78881928860751
11,-13.565872846628515,24.078285856925742
28,67.93293236743334,117.74159866289637
14,-33.0463775416258,-61.65659597717803
14,32.50456976952435,-85.06808072488329
24,63.69140188991168,136.2389967332456
17,34.964250187349606,47.20227310907304
26,44.05377841994964,-87.2308567610488
24,64.69660315943155,139.8473422431652
8,-33.63810645779787,-71.32078104866538
29,32.549518422229085,81.34690997923619
28,62.197021390068535,133.1517131189667
1,-12.618876587105346,-69.70755457103472
2,-1.5696342562552832,15.09094715600803
27,49.86253536586558,85.6535317115354
16,53.34936604296048,-167.38080713259845
30,79.27683964082466,96.6646980681125
8,36.79174391058891,-4.0129147287211735
25,41.01048282297093,-99.32017527226385
27,56.377258704958805,-65.04923059665308
2,-14.64352331467457,-66.47833855375025
13,-16.829166666666666,-68.99583333333334
27,67.50425008729725,79.92961029489057
18,34.529447885605926,64.12718224756223
3,-5.753504262361857,-47.9915392291912
11,-16.361100402222057,25.372832953751722
13,13.212500000000006,38.462500000000006
13,-14.112499999999997,-73.57083333333334
20,66.75480074403617,124.19548892696804
27,67.80131647966166,81.53983972291721
15,52.64517122568592,8.200724490930712
3,1.31851993012488,33.532295816583414
19,67.28250596484565,-122.96523304664954
29,30.31390567771331,87.36294924107975
28,67.52805972207513,141.03708696878115
26,51.168257982188074,11.365556917184769
15,-40.42794662297919,-73.14337534599537
28,61.80180702176866,127.08732197063084
27,62.30636572362748,38.06591836066261
8,-29.82877932160781,115.36909498418507
10,-45.47916666666666,-71.3625
18,40.11106158394818,36.90639661795776
7,41.360349083227504,-105.34692623091082
30,81.81045593912823,-73.48263699487661
24,64.69453401069849,135.50111168104772
1,-1.8548045709696024,125.0956330610235
16,-51.04191376486557,-72.80056930397764
12,-27.002318896984036,28.997657597498577
22,36.91206629970221,108.59095247902908
25,44.72864737175385,-95.59549104508541
8,41.37680465007095,69.30100078198718
3,-7.693742050814905,23.442573961177132
1,-8.444445626526047,115.2007263973163
27,53.717321930683724,159.77789451922214
27,64.048526770463,84.28566655968827
20,63.90641850608991,125.74035941731054
22,47.038320177961914,-99.01993111219777
7,38.592732517290415,95.87302823691131
10,-30.97083333333333,-70.62916666666666
1,-1.477896850821067,120.632147505932
7,28.533163241138098,-105.94948896942029
18,39.86365262579892,39.10026024805737
28,68.341237353593,116.34173466057243
29,-54.75971060443834,-66.59986741161059
4,31.10809329117149,73.68620563795184
10,-33.4875,-70.42083333333333
16,-47.43555722636241,-74.46860458171803
8,41.27582880080553,27.615774152845383
14,30.215551125479383,112.79462525428741
11,-17.389545572244256,25.721949065596498
16,-45.773463100559525,169.72802376325347
3,0.8036153196059128,14.646407047174991
26,55.63793918592131,64.41479770372905
21,47.49436838548144,123.87074664862027
1,0.9647031271435184,-62.09792397331661
27,62.11343084476423,37.68698020372996
20,68.35891962095431,123.70558635581595
6,-5.405212194223919,-35.986128549091696
7,39.24974407271153,-114.73599356349484
19,68.69547965450374,-151.16875974658214
21,44.45487385004223,126.71154424997682
3,8.832295435000287,-72.04026045341661
30,74.11170760313851,-31.72337588327558
18,47.19625030058049,-117.05343908733236
2,14.290186718259692,74.60964047488675
21,44.20613638736289,-103.30860762278468
29,34.341011626941516,90.22306723600325
18,35.1461598684449,68.16638584935197
22,47.72134489587312,-98.69310537505547
26,52.04132015003172,42.25726634698778
27,61.90890028287175,27.200985080022807
24,65.79201275942629,133.57350363511546
